image_id,method,scale,psnr,ssim,lpips,elapsed_seconds,status
jxie_flickr8k_1007,bicubic_2x,2,34.850755463438915,0.9606488797672369,0.07940226793289185,0.0027620792388916016,ok
jxie_flickr8k_1007,fast_x2,2,30.117398404379124,0.8913057887315853,0.10043737292289734,0.5191524028778076,ok
jxie_flickr8k_68,bicubic_4x,4,26.197693775229265,0.7109593985699041,0.39219990372657776,0.0022509098052978516,ok
jxie_flickr8k_68,general_x4plus,4,24.71757573008011,0.6506906171740892,0.20455822348594666,0.5155148506164551,ok
jxie_flickr8k_68,sharp_anime_x4,4,24.105463697517745,0.6168227266183082,0.31731101870536804,0.1495065689086914,ok
jxie_flickr8k_68,auto_vehicle_x4,4,24.71757573008011,0.6506906171740892,0.20455822348594666,0.5163595676422119,ok
jxie_flickr8k_68,bicubic_2x,2,31.954719851039847,0.9224308282206769,0.11729872971773148,0.0027914047241210938,ok
jxie_flickr8k_68,fast_x2,2,28.145204871650623,0.8173598777627274,0.10294286906719208,0.517542839050293,ok
jxie_flickr8k_1226,bicubic_4x,4,16.956112490470865,0.4134611274690568,0.6176466345787048,0.0022416114807128906,ok
jxie_flickr8k_1226,general_x4plus,4,16.052962724668735,0.37503729585024576,0.33851075172424316,0.5158615112304688,ok
jxie_flickr8k_1226,sharp_anime_x4,4,15.776147967738236,0.29992079627830726,0.4788835346698761,0.14962506294250488,ok
jxie_flickr8k_1226,auto_vehicle_x4,4,16.052962724668735,0.37503729585024576,0.33851075172424316,0.5154690742492676,ok
jxie_flickr8k_1226,bicubic_2x,2,20.898395192241527,0.7927420754568705,0.22587552666664124,0.0027463436126708984,ok
jxie_flickr8k_1226,fast_x2,2,18.78763329408149,0.6549779917767653,0.23640793561935425,0.5171933174133301,ok
jxie_flickr8k_3882,bicubic_4x,4,24.657709884240315,0.6258273857571058,0.4770475924015045,0.002237081527709961,ok
jxie_flickr8k_3882,general_x4plus,4,23.266508927920388,0.5570756844125531,0.33604058623313904,0.5138413906097412,ok
jxie_flickr8k_3882,sharp_anime_x4,4,22.530875061332555,0.48549161445460154,0.4680188298225403,0.14910173416137695,ok
jxie_flickr8k_3882,auto_vehicle_x4,4,23.266508927920388,0.5570756844125531,0.33604058623313904,0.5134150981903076,ok
jxie_flickr8k_3882,bicubic_2x,2,28.67219581234987,0.8674232470687758,0.139346182346344,0.0027849674224853516,ok
jxie_flickr8k_3882,fast_x2,2,25.479548034735927,0.727547210300974,0.18988169729709625,0.5173394680023193,ok
jxie_flickr8k_5465,bicubic_4x,4,24.762772732408095,0.8104147920942874,0.3339412212371826,0.0022439956665039062,ok
jxie_flickr8k_5465,general_x4plus,4,24.412725130977655,0.8120507966283661,0.1901857852935791,0.5126814842224121,ok
jxie_flickr8k_5465,sharp_anime_x4,4,23.286757871318585,0.7924430416798391,0.25038379430770874,0.15140962600708008,ok
jxie_flickr8k_5465,auto_vehicle_x4,4,24.412725130977655,0.8120507966283661,0.1901857852935791,0.5152816772460938,ok
jxie_flickr8k_5465,bicubic_2x,2,31.273915602511806,0.9527515661862592,0.08225661516189575,0.0027914047241210938,ok
jxie_flickr8k_5465,fast_x2,2,29.041919758564894,0.8983002605296263,0.1153172180056572,0.5190119743347168,ok
jxie_flickr8k_2172,bicubic_4x,4,26.326335637681503,0.7818614849868221,0.3726232647895813,0.002234935760498047,ok
jxie_flickr8k_2172,general_x4plus,4,25.103699776006323,0.7525186543079818,0.17707031965255737,0.5176615715026855,ok
jxie_flickr8k_2172,sharp_anime_x4,4,23.417754411697857,0.716206854312803,0.25545477867126465,0.150681734085083,ok
jxie_flickr8k_2172,auto_vehicle_x4,4,25.103699776006323,0.7525186543079818,0.17707031965255737,0.5169000625610352,ok
jxie_flickr8k_2172,bicubic_2x,2,32.155479917672054,0.9389078751746225,0.11353784799575806,0.002767801284790039,ok
jxie_flickr8k_2172,fast_x2,2,28.931051368582953,0.8806935583937445,0.0947127640247345,0.5177228450775146,ok
jxie_flickr8k_573,bicubic_4x,4,27.24253555504645,0.8544447481918255,0.3305399417877197,0.0021975040435791016,ok
jxie_flickr8k_573,general_x4plus,4,26.17006406335797,0.8355965472459035,0.1637876033782959,0.516033411026001,ok
jxie_flickr8k_573,sharp_anime_x4,4,23.902070816547432,0.7908045996627798,0.24520137906074524,0.15085196495056152,ok
jxie_flickr8k_573,auto_vehicle_x4,4,26.17006406335797,0.8355965472459035,0.1637876033782959,0.517465353012085,ok
jxie_flickr8k_573,bicubic_2x,2,33.2699091992388,0.9580491698934487,0.08222991228103638,0.0028128623962402344,ok
jxie_flickr8k_573,fast_x2,2,30.030657923300463,0.9113067526472282,0.08134746551513672,0.5177574157714844,ok
jxie_flickr8k_5544,bicubic_4x,4,19.80255984588284,0.38795199972486505,0.7483943700790405,0.002236604690551758,ok
jxie_flickr8k_5544,general_x4plus,4,18.851734835085804,0.34563030682292006,0.4113259017467499,0.5160722732543945,ok
jxie_flickr8k_5544,sharp_anime_x4,4,18.772153313934574,0.29357600660475225,0.6053579449653625,0.14953351020812988,ok
jxie_flickr8k_5544,auto_vehicle_x4,4,18.851734835085804,0.34563030682292006,0.4113259017467499,0.51584792137146,ok
jxie_flickr8k_5544,bicubic_2x,2,22.6972309757968,0.7169908792800324,0.3724351227283478,0.002790689468383789,ok
jxie_flickr8k_5544,fast_x2,2,20.647057178867733,0.5735413069052088,0.2859131395816803,0.5158300399780273,ok
jxie_flickr8k_2272,bicubic_4x,4,24.594437124126692,0.5187149542386,0.5765718221664429,0.002245187759399414,ok
jxie_flickr8k_2272,general_x4plus,4,23.607470527524445,0.44217572468391,0.44162803888320923,0.511002779006958,ok
jxie_flickr8k_2272,sharp_anime_x4,4,23.13129362646095,0.3841530016409955,0.5517057180404663,0.1505599021911621,ok
jxie_flickr8k_2272,auto_vehicle_x4,4,23.607470527524445,0.44217572468391,0.44162803888320923,0.5162594318389893,ok
jxie_flickr8k_2272,bicubic_2x,2,29.099882822947627,0.8429297710133178,0.22795450687408447,0.002773761749267578,ok
jxie_flickr8k_2272,fast_x2,2,26.180585743372596,0.6699833881133439,0.24267685413360596,0.5189614295959473,ok
jxie_flickr8k_347,bicubic_4x,4,31.670423425485048,0.914448295759847,0.16033092141151428,0.002237558364868164,ok
jxie_flickr8k_347,general_x4plus,4,29.394822994819396,0.8522576690183933,0.16454769670963287,0.5157871246337891,ok
jxie_flickr8k_347,sharp_anime_x4,4,27.46192781068386,0.8265136592280431,0.2156399041414261,0.14890003204345703,ok
jxie_flickr8k_347,auto_vehicle_x4,4,29.394822994819396,0.8522576690183933,0.16454769670963287,0.5165750980377197,ok
jxie_flickr8k_347,bicubic_2x,2,38.807122766994475,0.9790218612799585,0.03785296529531479,0.0027883052825927734,ok
jxie_flickr8k_347,fast_x2,2,33.44012958620193,0.9255430819071228,0.06808942556381226,0.5161845684051514,ok
jxie_flickr8k_3872,bicubic_4x,4,27.018982679590394,0.8962237381075218,0.26232635974884033,0.0022454261779785156,ok
jxie_flickr8k_3872,general_x4plus,4,26.52749877363518,0.8848608255025491,0.12230047583580017,0.5175156593322754,ok
jxie_flickr8k_3872,sharp_anime_x4,4,22.973771455155067,0.43195675730756156,0.14398783445358276,0.14992880821228027,ok
jxie_flickr8k_3872,auto_vehicle_x4,4,26.52749877363518,0.8848608255025491,0.12230047583580017,0.5190157890319824,ok
jxie_flickr8k_3872,bicubic_2x,2,30.598336170214743,0.9555927462257859,0.12181927263736725,0.002767324447631836,ok
jxie_flickr8k_3872,fast_x2,2,29.469533119183172,0.9249063752357839,0.08210459351539612,0.5167965888977051,ok
jxie_flickr8k_5944,bicubic_4x,4,21.832161676691797,0.6994273974849875,0.423679381608963,0.0022602081298828125,ok
jxie_flickr8k_5944,general_x4plus,4,21.705937920798096,0.6685035925931517,0.24490946531295776,0.5138680934906006,ok
jxie_flickr8k_5944,sharp_anime_x4,4,20.95652729931681,0.6437773821953127,0.2929356098175049,0.14984369277954102,ok
jxie_flickr8k_5944,auto_vehicle_x4,4,21.705937920798096,0.6685035925931517,0.24490946531295776,0.5164296627044678,ok
jxie_flickr8k_5944,bicubic_2x,2,26.14283179369589,0.8783493145171732,0.1501469910144806,0.002846240997314453,ok
jxie_flickr8k_5944,fast_x2,2,24.827409854865678,0.7678497229809708,0.15878859162330627,0.5165395736694336,ok
jxie_flickr8k_5757,bicubic_4x,4,27.186555574879492,0.8229021672435821,0.33820676803588867,0.0022301673889160156,ok
jxie_flickr8k_5757,general_x4plus,4,27.055776419508206,0.7923991280119976,0.22787557542324066,0.5156741142272949,ok
jxie_flickr8k_5757,sharp_anime_x4,4,25.807636645215485,0.780999635301851,0.2721831500530243,0.15114879608154297,ok
jxie_flickr8k_5757,auto_vehicle_x4,4,27.055776419508206,0.7923991280119976,0.22787557542324066,0.5164833068847656,ok
jxie_flickr8k_5757,bicubic_2x,2,31.998926990973075,0.9381604898626351,0.11453760415315628,0.002758026123046875,ok
jxie_flickr8k_5757,fast_x2,2,30.836092017619446,0.9031752265654008,0.08949582278728485,0.5177514553070068,ok
jxie_flickr8k_3260,bicubic_4x,4,26.415001157838496,0.859483079748148,0.3018038272857666,0.002252817153930664,ok
jxie_flickr8k_3260,general_x4plus,4,24.32848730695754,0.8244228587297063,0.1509338766336441,0.5146679878234863,ok
jxie_flickr8k_3260,sharp_anime_x4,4,20.55239604078684,0.7129198887357718,0.3036787807941437,0.15090656280517578,ok
jxie_flickr8k_3260,auto_vehicle_x4,4,24.32848730695754,0.8244228587297063,0.1509338766336441,0.5123131275177002,ok
jxie_flickr8k_3260,bicubic_2x,2,34.091981980325386,0.970129903420046,0.06989488005638123,0.0027551651000976562,ok
jxie_flickr8k_3260,fast_x2,2,30.32510546985433,0.9223975471393245,0.06580609828233719,0.5183200836181641,ok
jxie_flickr8k_1115,bicubic_4x,4,25.462266147319554,0.7477952960458994,0.3457440733909607,0.0022373199462890625,ok
jxie_flickr8k_1115,general_x4plus,4,24.004047496602823,0.7052516573014653,0.2115969955921173,0.512155294418335,ok
jxie_flickr8k_1115,sharp_anime_x4,4,21.850289912315194,0.6439856086627666,0.27037230134010315,0.14983153343200684,ok
jxie_flickr8k_1115,auto_vehicle_x4,4,24.004047496602823,0.7052516573014653,0.2115969955921173,0.5123505592346191,ok
jxie_flickr8k_1115,bicubic_2x,2,29.693130008031623,0.8944104411146462,0.12209586799144745,0.002694845199584961,ok
jxie_flickr8k_1115,fast_x2,2,27.097087322102745,0.8079334963281221,0.11895190179347992,0.5130040645599365,ok
jxie_flickr8k_1161,bicubic_4x,4,26.94468638226633,0.7641021875716946,0.3636760413646698,0.002283334732055664,ok
jxie_flickr8k_1161,general_x4plus,4,25.157721770926237,0.7071204503242853,0.25815603137016296,0.5110592842102051,ok
jxie_flickr8k_1161,sharp_anime_x4,4,23.725424645918128,0.644386715143355,0.37538906931877136,0.14908862113952637,ok
jxie_flickr8k_1161,auto_vehicle_x4,4,25.157721770926237,0.7071204503242853,0.25815603137016296,0.5122466087341309,ok
jxie_flickr8k_1161,bicubic_2x,2,33.97324671419162,0.9510468962267232,0.0813780277967453,0.003111600875854492,ok
jxie_flickr8k_1161,fast_x2,2,29.07318747799541,0.8612529843279004,0.12800493836402893,0.5176651477813721,ok
jxie_flickr8k_5659,bicubic_4x,4,20.774618877582228,0.37098251370764085,0.6326394081115723,0.002213001251220703,ok
jxie_flickr8k_5659,general_x4plus,4,20.077920031674104,0.34619739544783873,0.4572281837463379,0.5161566734313965,ok
jxie_flickr8k_5659,sharp_anime_x4,4,19.927173774995524,0.2842460898987587,0.5891824960708618,0.15012669563293457,ok
jxie_flickr8k_5659,auto_vehicle_x4,4,20.077920031674104,0.34619739544783873,0.4572281837463379,0.515617847442627,ok
jxie_flickr8k_5659,bicubic_2x,2,24.106078423438753,0.7350005526314082,0.3391890823841095,0.002810955047607422,ok
jxie_flickr8k_5659,fast_x2,2,21.95638501080556,0.5394525705298802,0.31485292315483093,0.5167140960693359,ok
jxie_flickr8k_3210,bicubic_4x,4,30.138972617019768,0.8974500949987699,0.14358408749103546,0.0021910667419433594,ok
jxie_flickr8k_3210,general_x4plus,4,27.3542747159562,0.8293168822116858,0.18141311407089233,0.5130603313446045,ok
jxie_flickr8k_3210,sharp_anime_x4,4,25.845565777834246,0.7995597980635768,0.2744251787662506,0.15028691291809082,ok
jxie_flickr8k_3210,auto_vehicle_x4,4,27.3542747159562,0.8293168822116858,0.18141311407089233,0.5169792175292969,ok
jxie_flickr8k_3210,bicubic_2x,2,39.72019157789847,0.9838631297907132,0.024833709001541138,0.0027379989624023438,ok
jxie_flickr8k_3210,fast_x2,2,31.85212324310871,0.9094940707624956,0.09259016811847687,0.5168726444244385,ok
jxie_flickr8k_3937,bicubic_4x,4,30.05425925604635,0.7815627778489875,0.4349871575832367,0.0022389888763427734,ok
jxie_flickr8k_3937,general_x4plus,4,29.048663279671906,0.7428135969763797,0.33008936047554016,0.5137856006622314,ok
jxie_flickr8k_3937,sharp_anime_x4,4,26.84770304359241,0.7049956051729698,0.3632599115371704,0.14896655082702637,ok
jxie_flickr8k_3937,auto_vehicle_x4,4,29.048663279671906,0.7428135969763797,0.33008936047554016,0.5148422718048096,ok
jxie_flickr8k_3937,bicubic_2x,2,35.41856082539052,0.9358530272108027,0.15557827055454254,0.002777099609375,ok
jxie_flickr8k_3937,fast_x2,2,32.32999458968543,0.8621687394777598,0.16251756250858307,0.5151798725128174,ok
jxie_flickr8k_1559,bicubic_4x,4,26.682101300722366,0.8282955871223757,0.37242454290390015,0.002206563949584961,ok
jxie_flickr8k_1559,general_x4plus,4,26.363622460670754,0.8030527695887436,0.21542926132678986,0.513331413269043,ok
jxie_flickr8k_1559,sharp_anime_x4,4,24.750351292043746,0.761385689969864,0.2870329022407532,0.1492319107055664,ok
jxie_flickr8k_1559,auto_vehicle_x4,4,26.363622460670754,0.8030527695887436,0.21542926132678986,0.5148630142211914,ok
jxie_flickr8k_1559,bicubic_2x,2,32.84883723322598,0.95377238752104,0.11341691762208939,0.0027780532836914062,ok
jxie_flickr8k_1559,fast_x2,2,30.0102828923645,0.8932646446273925,0.10336562991142273,0.5161910057067871,ok
jxie_flickr8k_1123,bicubic_4x,4,27.227523409056328,0.6172044775275259,0.5726441144943237,0.002213001251220703,ok
jxie_flickr8k_1123,general_x4plus,4,26.622456825480825,0.5656084417388552,0.3703993856906891,0.5108647346496582,ok
jxie_flickr8k_1123,sharp_anime_x4,4,26.109432278110525,0.5454578635539874,0.46042269468307495,0.14965343475341797,ok
jxie_flickr8k_1123,auto_vehicle_x4,4,26.622456825480825,0.5656084417388552,0.3703993856906891,0.5165014266967773,ok
jxie_flickr8k_1123,bicubic_2x,2,31.002633752655015,0.8360200408575578,0.2327137440443039,0.0027713775634765625,ok
jxie_flickr8k_1123,fast_x2,2,28.729551401904104,0.6827695106152047,0.27709242701530457,0.5151050090789795,ok
jxie_flickr8k_3360,bicubic_4x,4,25.457938486358586,0.7183134787620995,0.40738293528556824,0.002234220504760742,ok
jxie_flickr8k_3360,general_x4plus,4,24.20547754024021,0.6282659186477436,0.2359081208705902,0.5105099678039551,ok
jxie_flickr8k_3360,sharp_anime_x4,4,23.63885855638838,0.6044028272683899,0.31432172656059265,0.1496438980102539,ok
jxie_flickr8k_3360,auto_vehicle_x4,4,24.20547754024021,0.6282659186477436,0.2359081208705902,0.5120015144348145,ok
jxie_flickr8k_3360,bicubic_2x,2,29.67963908184911,0.8907538260969151,0.19852128624916077,0.002780437469482422,ok
jxie_flickr8k_3360,fast_x2,2,27.172558313683396,0.7601304490947126,0.15640197694301605,0.5198354721069336,ok
jxie_flickr8k_1617,bicubic_4x,4,28.04935880370445,0.7891627259546109,0.3279755115509033,0.002291440963745117,ok
jxie_flickr8k_1617,general_x4plus,4,25.733444670173974,0.7112734746624336,0.21525195240974426,0.5169291496276855,ok
jxie_flickr8k_1617,sharp_anime_x4,4,25.26978978788748,0.6777046750627278,0.31183871626853943,0.15118718147277832,ok
jxie_flickr8k_1617,auto_vehicle_x4,4,25.733444670173974,0.7112734746624336,0.21525195240974426,0.515404224395752,ok
jxie_flickr8k_1617,bicubic_2x,2,33.47509590056344,0.9451863664680822,0.09582823514938354,0.002759695053100586,ok
jxie_flickr8k_1617,fast_x2,2,29.327674173737353,0.8665075260087183,0.08926895260810852,0.5180003643035889,ok
jxie_flickr8k_808,bicubic_4x,4,20.30907486294318,0.6264103098865775,0.4506967067718506,0.002250194549560547,ok
jxie_flickr8k_808,general_x4plus,4,19.165958292339507,0.5941721617517268,0.21246486902236938,0.5169422626495361,ok
jxie_flickr8k_808,sharp_anime_x4,4,19.052812869242008,0.5650358958714877,0.3503640294075012,0.15027213096618652,ok
jxie_flickr8k_808,auto_vehicle_x4,4,19.165958292339507,0.5941721617517268,0.21246486902236938,0.5164217948913574,ok
jxie_flickr8k_808,bicubic_2x,2,25.957303657656297,0.8994133455806379,0.14871881902217865,0.0027930736541748047,ok
jxie_flickr8k_808,fast_x2,2,23.379672854899326,0.8061935853208709,0.10993946343660355,0.5147454738616943,ok
jxie_flickr8k_248,bicubic_4x,4,24.7992130975542,0.7675189287805417,0.3708524703979492,0.002234935760498047,ok
jxie_flickr8k_248,general_x4plus,4,23.611418632144133,0.7228629138496059,0.24310781061649323,0.5107452869415283,ok
jxie_flickr8k_248,sharp_anime_x4,4,22.570823244269413,0.6817994550575149,0.3381820619106293,0.1508793830871582,ok
jxie_flickr8k_248,auto_vehicle_x4,4,23.611418632144133,0.7228629138496059,0.24310781061649323,0.527839183807373,ok
jxie_flickr8k_248,bicubic_2x,2,30.083443483892474,0.9324230708362294,0.12443213909864426,0.0027837753295898438,ok
jxie_flickr8k_248,fast_x2,2,27.216426386311255,0.8547068204830172,0.12949194014072418,0.5183618068695068,ok
